"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HERC5",258.111903166554,-1.44206940708977,0.516555749309137,-2.79170139722276,0.00524317170755908,0.342880195888728
"HES6",118.968054519759,1.33053420112355,0.476881603283337,2.79007240363813,0.00526962557124912,0.342880195888728
"HLA-DRA",10165.2565150525,1.60013446740769,0.573313551653986,2.79102850925356,0.00525408442094692,0.342880195888728
"NFATC1",1832.81626160398,1.24517926527808,0.445471352509369,2.79519492839193,0.00518684301242747,0.342880195888728
"PAWR",67.8070350515352,1.24477658521541,0.445860644141631,2.79185122430317,0.00524074464184929,0.342880195888728
"VNN2",80.7764174163035,1.30821327182836,0.468975082445737,2.78951552181821,0.00527869660835924,0.342880195888728
"IL21",202.3330946476,1.12925105736752,0.405373883532361,2.7857025408924,0.00534118602761852,0.345540276722224
"WNT10B",9.58183825483539,-1.50430058796171,0.54122306461894,-2.77944656519923,0.00544516112976162,0.350852068939339
"MIAT",239.492090586513,-1.30992946336229,0.472467573119034,-2.77252776251856,0.00556227745419211,0.355542547709395
"MYO10",16.5812351141011,1.30900249840527,0.471986645713962,2.77338884540933,0.00554757887627584,0.355542547709395
"SH3TC1",565.896145257591,1.306681694763,0.471688953151345,2.77021898866421,0.00560186152564289,0.35665185046593
"CR2",13.5807374605039,1.45559938795496,0.52579972587525,2.76835326517518,0.00563403495622901,0.357282438093827
"CHGB",405.19001440505,1.44338774117885,0.522086512009335,2.76465242441092,0.00569834776120274,0.35728988884652
"NEU4",14.2529083071392,1.9568373555472,0.708170099434759,2.76323069430506,0.00572322995721488,0.35728988884652
"RNF144A",79.7117781462241,-1.04580568059947,0.378429790914526,-2.76353951434992,0.00571781687430524,0.35728988884652
"ZKSCAN7",30.8134488191624,1.21730886705995,0.440324673613287,2.76457109948158,0.00569976842205953,0.35728988884652
"PAX5",10.2225827335192,1.36000900910857,0.492438305027572,2.76178557846434,0.00574862181051905,0.357484063286696
"ZNF415",31.937167814443,1.39600759967614,0.505828795566552,2.75984208869039,0.00578293067177027,0.358229110802634
"ITGA6",62.9855534988757,-1.22701403162555,0.445117840443951,-2.75660492601633,0.00584048708586537,0.3582447717232
"PARD3",49.7592645467836,1.4465711315015,0.525106091668061,2.7548168921566,0.00587249906277746,0.3582447717232
"PTPRVP",13.3759744885033,1.34408411109064,0.487898315200733,2.75484474779884,0.00587199914029911,0.3582447717232
"ZNF542P",63.2206084464652,1.27451504830384,0.462260750432722,2.75713446817789,0.00583103669361901,0.3582447717232
"SPECC1",187.326856179136,1.33846989670024,0.48658337289659,2.75075140511366,0.00594587468230373,0.361347020465458
"POU2AF1",1034.37296811374,1.40078227289981,0.509582916526286,2.74887997119023,0.00597992797281071,0.362045148663302
"HIP1",275.23386785053,1.35910125653498,0.495333115157564,2.74381262820003,0.00607301906897824,0.366298939634161
"CAMSAP3",9.25560102274031,1.36206301712497,0.496722986002944,2.74209782012564,0.00610481582297969,0.366837696868487
"IL1RAP",186.086635539175,1.39448968773862,0.509115164972381,2.73904566919406,0.00616178134882927,0.368879178957525
"LONRF3",24.8999638214932,1.18309918373976,0.432372369577117,2.73629692132476,0.00621349332480472,0.370592144621439
"TRIM8",1576.93737377262,1.34342360276375,0.491485257605109,2.73339552301108,0.00626850068882068,0.372488240931255
"TGFB1",410.993949790315,-1.29352743291716,0.474734885336759,-2.72473642209711,0.00643528383213295,0.379825468985925
"TTI1",266.324678703062,1.31833819366863,0.483877443529108,2.72452913707544,0.00643932482947965,0.379825468985925
"ABI3",288.581293409559,-1.2234316322363,0.449294459988865,-2.72300627135848,0.00646908298392003,0.3801830307473
"CLDN1",62.4354263991979,1.34910262487623,0.495955318604849,2.7202100154331,0.00652404662654742,0.380624742095734
"MYO1F",973.665501531955,-2.02208678850284,0.743192729444728,-2.72081077813238,0.0065122026391339,0.380624742095734
"RAI2",119.775088165602,1.2797508981468,0.470952846567647,2.71736524680497,0.00658039451278935,0.382521194069537
"HLA-DOA",446.481237175506,1.53768691777888,0.566241920487876,2.71560063312515,0.00661556673961695,0.3831774468246
"NOS1AP",30.1360681055285,1.3305488550532,0.492888249253657,2.6994939665694,0.00694450149661658,0.400782669106894
"OSBPL1A",14.3761022728693,-1.42631846204487,0.529037153355932,-2.69606482833399,0.00701640098506437,0.403480779227142
"RGCC",378.380708447537,-1.33959533819139,0.497424148222282,-2.69306454658242,0.00707985611548171,0.405675755417102
"BACE2",7.9025397143702,1.46649134340081,0.545764983445329,2.6870381718942,0.00720887139238905,0.411578827935607
"RAB15",136.674325283142,1.07812942186335,0.401408308241141,2.68586723226386,0.0072341828395563,0.411578827935607
"CLOCK",95.0645155319824,-1.2627173156879,0.470498111380517,-2.68378827703024,0.00727931885445281,0.412683362900498
"COG8",272.18776782977,1.39905628998103,0.522220764751942,2.67905143650423,0.0073831051409167,0.4156299609855
"THADA",681.201173837104,1.20310794739573,0.449000091029363,2.67952717924293,0.00737262176924885,0.4156299609855
"SMPD3",273.651750962808,1.09324706362258,0.408357431175944,2.67718175343195,0.00742443476420197,0.416495214534463
"CASP1",123.695472536248,-1.26142068346457,0.471863413976921,-2.6732750327752,0.00751146387585916,0.418787190392921
"ZBTB2",377.586787501545,1.22977509256145,0.460071997616748,2.67300574460497,0.007517496312214,0.418787190392921
"COL9A2",772.185153093047,1.26735774321844,0.474917732634767,2.66858374857334,0.00761717858136497,0.421873391091638
"IRF8",125.709887031401,1.30495972026327,0.489287555246676,2.66706092617739,0.00765177990573838,0.421873391091638
"MFSD4",64.7544723578475,1.05463289028463,0.395426974392989,2.66707371671742,0.00765148869543001,0.421873391091638
"DDAH1",11.3364605766724,1.41198026544949,0.530416360683343,2.66202246029972,0.00776726954323519,0.423870995073692
"OSBPL3",398.827949316236,1.35047916184223,0.507137258623868,2.66294605430252,0.00774598310350148,0.423870995073692
"RGS3",422.892923517296,1.24939399047401,0.469307152454819,2.66220956560915,0.00776295302361794,0.423870995073692
"BCAT1",880.352560758367,1.39624142497845,0.524765082693469,2.66069803618019,0.00779788554860908,0.424099239802997
"CD180",7.83016688886481,1.38924805736937,0.52292435090034,2.65669031280997,0.00789118964131582,0.424853176527755
"LOC101927931",319.682993387214,1.24339647907537,0.468005425367462,2.65679928410893,0.00788863950523291,0.424853176527755
"SLFN13",83.2036789741778,-1.27645175641082,0.480228953144667,-2.65800666130661,0.00786043393691375,0.424853176527755
"NUAK1",15.3977161670675,1.41118823206111,0.531412485491264,2.6555421082298,0.00791810473101776,0.424876496001502
"C1orf198",246.643464823009,1.33624981449101,0.503625333109648,2.65326171390207,0.00797180343476063,0.426332047690998
"SLC30A3",36.5027318534956,1.18958515840734,0.449139770506452,2.64858566647518,0.0080829360697973,0.43083929004594
"LGALS1",5441.43150746773,-1.42201662102747,0.538620503571669,-2.64010859519434,0.00828794653288624,0.440304020442473
"GDF7",14.9297225799652,1.22435863875181,0.465771576755571,2.62866756979964,0.00857201112594869,0.45239916613395
"KIF21A",260.579371863352,1.19493381740782,0.454500314814468,2.6291154889422,0.0085607282509323,0.45239916613395
"LIF",536.889634248424,1.37201897294564,0.52246764382825,2.62603625153228,0.0086385616594274,0.454416666438863
"COLCA1",13.5701542198813,1.18488003215895,0.453115439964243,2.61496282769012,0.00892371668228046,0.455256371314502
"CRIM1",108.656118789712,1.36330186994002,0.520740276879322,2.61800734544671,0.00884449012225875,0.455256371314502
"CYBRD1",118.445426757418,1.39702991119699,0.53541235559323,2.60925975391266,0.00907383359502435,0.455256371314502
"FRMD4A",163.408448326682,1.20875816394491,0.461422041036165,2.61963681065285,0.0088023457186339,0.455256371314502
"GJD3",45.875194334014,1.3203386889033,0.50580749558771,2.61035809160789,0.00904474893865992,0.455256371314502
"GPR153",20.8756504310256,1.23535164113835,0.473233779704389,2.61044687450256,0.00904240155331074,0.455256371314502
"IL4I1",423.815611735358,-1.49523007497988,0.571719536774214,-2.61532093763377,0.00891436491639932,0.455256371314502
"KCNK15",89.1684133350849,1.19393267191712,0.456364900443268,2.61617988315371,0.00889196988280965,0.455256371314502
"LEPREL1",24.079592294597,1.35788226742582,0.52030634911006,2.60977454868342,0.00906019113284384,0.455256371314502
"LOC100996255",83.5002998146209,1.0552802325558,0.403743243350976,2.61374091067683,0.00895569209929447,0.455256371314502
"PON2",451.041063640694,1.36919664067959,0.524305717881217,2.61144708894779,0.00901599382991138,0.455256371314502
"RTKN2",121.674043847921,-1.28690551037398,0.492253869822583,-2.61431263270271,0.00894071842443702,0.455256371314502
"RUNDC3A",13.5867021207989,1.29342460277801,0.493348506058617,2.62172599469539,0.00874857370894287,0.455256371314502
"ST6GALNAC1",12.42105884906,-1.23456584164487,0.471354199695138,-2.61918922636812,0.00881390410517876,0.455256371314502
"TIGIT",3383.86637790521,1.37646141142817,0.527577667194214,2.60902137641369,0.00908015699455501,0.455256371314502
"MYO1D",49.947094373369,1.17922743899089,0.453054807938732,2.602836165355,0.00924561243345872,0.460672689075813
"TRAIP",106.751972717154,1.41948546819506,0.545268831139632,2.60327637878785,0.00923374832911025,0.460672689075813
"MYCN",16.870363869358,1.85903196229823,0.714784876616383,2.60082721825122,0.00929992803876391,0.461944413170056
"MAP7",68.1288592676258,1.71875786451457,0.661389029316418,2.59870936518406,0.00935749623627362,0.463369350662883
"TM6SF1",89.5592351090285,1.35750823726922,0.522890566569397,2.59616126979613,0.00942718064071735,0.465383649845136
"ENTPD1",690.759953808625,-1.42868105160232,0.551458467931552,-2.59073191306884,0.00957720670012704,0.471339583732633
"ADD3-AS1",41.6698418067591,1.14327122915896,0.443442186374579,2.57817425650438,0.0099323896233704,0.472801310807233
"ATP9A",169.997672888734,1.37567824807719,0.53342556293752,2.57895073588426,0.0099100918549436,0.472801310807233
"C9orf129",15.1686134549066,1.27986831614659,0.495281424041177,2.58412339736808,0.00976268584118021,0.472801310807233
"CALY",7.82285282819377,-1.441747629358,0.560081604490818,-2.57417422353788,0.01004796621364,0.472801310807233
"CDH2",48.9169025884676,1.34225804471956,0.519740160430751,2.58255595181855,0.00980714583750013,0.472801310807233
"CKAP4",183.975350885954,1.16715480594753,0.45223571683297,2.58085498890086,0.00985559705923029,0.472801310807233
"EDN3",13.2568760023048,1.80064596712287,0.698460591566591,2.57802084879859,0.00993680023900029,0.472801310807233
"FHL3",286.572014553177,1.37401514359976,0.533730265255627,2.57436243182066,0.0100425014045874,0.472801310807233
"KANK3",41.8558426805801,1.18975458261862,0.462165719752383,2.57430296486736,0.0100442277988271,0.472801310807233
"KRTAP5-AS1",11.520900992717,1.31761064193822,0.510756949907391,2.57972141578715,0.00988800473551772,0.472801310807233
"MAP10",52.8671664581823,1.26223623816238,0.490352487966054,2.57414058078515,0.0100489433423876,0.472801310807233
"MPZL1",276.685778381572,1.36669342845077,0.529659851190994,2.5803228720803,0.00987079792147383,0.472801310807233
"MYO7A",517.599403945824,1.73847335973525,0.672115662924172,2.58656873457118,0.00969368344502284,0.472801310807233
"NPTXR",103.76953719243,1.11055884558112,0.42916582539123,2.5877150040284,0.00966148798558994,0.472801310807233
"RFX8",30.2142644600105,1.1890403693111,0.460844688455069,2.5801325242507,0.0098762406159663,0.472801310807233
"LONRF1",88.0685212632983,1.22443307070596,0.477824204824324,2.56251788491153,0.0103916235348506,0.486073492691378
"NCALD",965.045382328184,1.39229186062953,0.543305938279283,2.56262956565336,0.0103882818975957,0.486073492691378
"C12orf42",21.4114653590243,-1.10527592322294,0.431633504506023,-2.56068148483482,0.0104467084226678,0.487229621899076
"LRRC1",100.78608789916,1.22796545422656,0.479789168438303,2.55938552807173,0.0104857383130821,0.487632421724898
"LRG1",66.5336733959761,1.3201425315022,0.516771994523171,2.55459379667101,0.0106311782163887,0.492967119374972
"CNIH3",206.399160199264,1.70460436810973,0.668694324282853,2.54915333689701,0.0107984809501532,0.497079506174241
"CTSH",270.60674591817,-1.26783706758063,0.497440719396177,-2.54871991404244,0.0108119095070488,0.497079506174241
"HES4",101.339649737435,-1.67596094527808,0.657597094323635,-2.54861367202644,0.0108152034229497,0.497079506174241
"PTPN11",1785.60561577428,1.23610483128271,0.48518599560164,2.54769272503407,0.0108437937647086,0.497079506174241
"MAL2",7.2991113472895,1.42196014431107,0.558959998093695,2.54393901023434,0.0109610221321988,0.501021763786317
"STAC",54.3465515742077,1.34021441158828,0.527329867938206,2.5415105289377,0.0110374621783854,0.503082509062545
"DTHD1",86.4710409943758,1.18341526901436,0.466260929735805,2.53809657541951,0.0111457222649203,0.504896316629789
"EPHA4",14.1691998331634,-1.3064734266747,0.514910437933906,-2.5372828562516,0.0111716649466202,0.504896316629789
"MTUS1",233.09212146047,1.18704357455341,0.467498900450383,2.53913661274888,0.0111126421060756,0.504896316629789
"RIMS1",23.1005112112486,1.38783742480719,0.548367199090289,2.53085419242714,0.0113785137964211,0.512800211656687
"ZFPM1",87.8016523995393,1.0729694779388,0.424289060912201,2.52886434458613,0.0114432246559679,0.514271978656438
"SLC16A9",31.8224093435538,1.07613034583837,0.425726112090321,2.52775273885493,0.0114795166707124,0.514461914706454
"SGK1",111.74403008322,1.1952214916775,0.473329921655301,2.52513402807421,0.0115654171585182,0.516867835351718
"KCNQ5",56.4078541171932,1.17563377066466,0.465936118409145,2.52316513834268,0.0116303769853796,0.518327134315085
"FCRLA",8.75912089338746,1.34272991407497,0.532383627084546,2.52210970767089,0.0116653320474138,0.518444840356531
"SPEF2",19.7920503815359,-1.32038510402563,0.523904801743982,-2.5202767747696,0.0117262589214402,0.519712978275101
"SCARNA17",44.3243062946507,-1.2201800318822,0.484415699791561,-2.51886970716934,0.0117732213331968,0.51982544576033
"SYT17",38.4897028677089,1.15176465525459,0.457365123973146,2.51826078308983,0.0117935965006707,0.51982544576033
"FAM110A",1020.28374755482,1.18053826080063,0.469203448512861,2.51604770711371,0.0118679117121019,0.521667878106749
"ANK3",64.8887330930721,-1.00929405048859,0.401523458273444,-2.51366148027458,0.0119485063214647,0.5230599485006
"CD200",1052.77584136865,1.27088379971574,0.505860454906101,2.51232091259564,0.0119939964393443,0.5230599485006
"NKX2-2",15.1666500275966,1.7430919322815,0.69384492459643,2.51222120460902,0.0119973860040028,0.5230599485006
"KCNC4",32.0184168847303,1.14610588186651,0.456764544984983,2.50918311075171,0.0121010737148951,0.523314357632824
"SLC9A9",577.010387495311,1.24344810712838,0.495478614669355,2.50958985981294,0.0120871458032923,0.523314357632824
"TCL1A",28.5003690259856,2.03853418146349,0.812429189341814,2.50918382574978,0.0121010492194386,0.523314357632824
"SCML1",41.7028046751783,-1.08714235060066,0.433527573697741,-2.50766598610549,0.0121531486863791,0.524153541731899
"EPHA1-AS1",7.29478542041767,-1.49061124856173,0.594761802890416,-2.50623231236047,0.0122025416295341,0.524872863014062
"GALNT2",400.393287940451,1.19626753940311,0.477603682476811,2.50472846691502,0.0122545431984777,0.525700243519724
"SLAMF7",19.8732329733023,-1.93458430449943,0.773219133262321,-2.5019871098341,0.0123498421253426,0.528375645490658
"LRRC61",500.548450815657,1.23257621926271,0.492941845712687,2.50044955603367,0.0124035795984735,0.528421995703091
"MEST",21.8403403043031,1.10859850157136,0.443426580746933,2.50007227736319,0.0124167970817792,0.528421995703091
"CAPG",113.72662847973,-1.34601453571915,0.538654240986363,-2.49884700295756,0.0124598091112496,0.528849675610816
"GALNT1",1375.15132407985,1.22329889030984,0.490625255619845,2.49334675762736,0.0126545195252458,0.534910108792514
"ZBTB10",233.636020719052,1.28273041999456,0.514546686000658,2.4929330124826,0.0126692745787307,0.534910108792514
"AMICA1",517.176418467983,-1.37725793163634,0.552765411878375,-2.49157762414299,0.0127177173947018,0.535546083676104
"CCHCR1",182.817556683595,1.06641533249477,0.428442811827806,2.48904942049389,0.0128085159724928,0.535972600001799
"ZNF223",37.2546252742285,1.12998060564911,0.454057154919969,2.48863076686518,0.0128236068450642,0.535972600001799
"ZNF610",22.0353469417112,1.11550112453326,0.448261166416949,2.48850716525304,0.0128280652206863,0.535972600001799
"MYB",683.753254914447,1.22180893483558,0.491592609482993,2.4854094859574,0.0129402489939774,0.539255467167205
"HLA-DQA1",2801.33081167656,1.24671237321971,0.50190400111401,2.48396579914195,0.0129928285915289,0.540043890990907
"CRMP1",103.685800850856,1.07751883197612,0.434665691232101,2.47895993107205,0.0131766107572502,0.545631472751898
